ID,Link,Get link share
6,https://www.facebook.com/permalink.php?story_fbid=2195257067194168&id=100001296888970,https://www.facebook.com/permalink.php?story_fbid=461590181333269&id=100024468725410
6,https://www.facebook.com/permalink.php?story_fbid=2195257067194168&id=100001296888970,https://www.facebook.com/photo.php?fbid=2239820032737871&set=a.249434975109730&type=3
6,https://www.facebook.com/permalink.php?story_fbid=2195257067194168&id=100001296888970,https://www.facebook.com/hien.vuong.7796420/posts/427448834710138
6,https://www.facebook.com/permalink.php?story_fbid=2195257067194168&id=100001296888970,https://www.facebook.com/groups/467338726994913/permalink/737435979985185/
6,https://www.facebook.com/permalink.php?story_fbid=2195257067194168&id=100001296888970,https://www.facebook.com/groups/467338726994913/permalink/737699739958809/
6,https://www.facebook.com/permalink.php?story_fbid=2195257067194168&id=100001296888970,https://www.facebook.com/hoahau.hoaianh/posts/378127069718922
6,https://www.facebook.com/permalink.php?story_fbid=2195257067194168&id=100001296888970,https://www.facebook.com/groups/467338726994913/permalink/737647473297369/
6,https://www.facebook.com/permalink.php?story_fbid=2195257067194168&id=100001296888970,https://www.facebook.com/permalink.php?story_fbid=420825172045265&id=100023533578715
6,https://www.facebook.com/permalink.php?story_fbid=2195257067194168&id=100001296888970,https://www.facebook.com/bui.hue.73307/posts/704879183259629
6,https://www.facebook.com/permalink.php?story_fbid=2195257067194168&id=100001296888970,https://www.facebook.com/groups/467338726994913/permalink/737451116650338/
6,https://www.facebook.com/permalink.php?story_fbid=2195257067194168&id=100001296888970,https://www.facebook.com/long.hoai.7505/posts/654169218387836
6,https://www.facebook.com/permalink.php?story_fbid=2195257067194168&id=100001296888970,https://www.facebook.com/permalink.php?story_fbid=861170467596931&id=100011119576659
6,https://www.facebook.com/permalink.php?story_fbid=2195257067194168&id=100001296888970,https://www.facebook.com/permalink.php?story_fbid=443264659768675&id=100022554345966
7,https://www.facebook.com/photo.php?fbid=2166841810281142&set=a.1406173449681319&type=3,https://www.facebook.com/photo.php?fbid=2166841810281142&set=a.1406173449681319&type=3
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=867223056963365&id=100010270362328
